#    r:        g(r):       error:
     1.29531     1.23907  0.00391028
     1.32096     1.11757  0.00292164
     1.34661     1.02084  0.00489481
     1.37226    0.938019    0.003281
     1.39791    0.870831  0.00236611
     1.42355    0.817195  0.00367645
      1.4492    0.771247  0.00272017
     1.47485    0.737452  0.00418675
      1.5005    0.707324  0.00296937
     1.52615    0.693678   0.0029142
      1.5518    0.681315  0.00339411
     1.57745    0.672736  0.00367376
      1.6031    0.671415  0.00360007
     1.62875    0.680368  0.00344229
      1.6544    0.693987  0.00361839
     1.68005    0.704053  0.00317945
      1.7057     0.72752  0.00224571
     1.73135    0.755424  0.00207232
       1.757    0.783011  0.00321993
     1.78265    0.817165   0.0022235
      1.8083    0.855469  0.00294277
     1.83395     0.88789  0.00367927
