0 22.7996 25.7513
1 20.9447 24.5513
2 20.9447 22.9757
3 19.663 21.7881
4 19.6158 20.9772
5 18.7752 20.2181
6 18.4217 19.5505
7 18.277 19.1206
8 17.5149 18.7455
9 16.4357 18.2176
10 16.4357 17.6746
11 16.3582 17.1835
12 16.0918 16.7534
13 15.3862 16.3949
14 15.2484 16.0933
15 15.0982 15.8213
16 14.5795 15.5493
17 14.1041 15.292
18 13.6981 14.8936
19 13.4993 14.5355
20 13.3832 14.1698
21 12.9763 13.7741
22 12.4469 13.4772
23 12.0319 13.1793
24 12.0319 12.7785
25 11.3313 12.4805
26 11.3313 12.1945
27 10.6935 11.8958
28 10.6935 11.6473
29 10.4869 11.2792
30 10.435 10.9664
31 10.3365 10.7456
32 10.3365 10.5591
33 10.1471 10.503
34 10.0273 10.3909
35 9.84687 10.2739
36 9.65343 10.1407
37 9.39383 10.076
38 9.10872 9.95773
39 8.95501 9.71283
40 8.95501 9.58737
41 8.73436 9.36376
42 8.73436 9.0931
43 8.59552 8.91534
44 8.40166 8.80623
45 8.40166 8.72916
46 8.36952 8.63234
47 8.18384 8.50657
48 8.08134 8.39255
49 7.89042 8.24383
50 7.83447 8.14973
51 7.77127 8.06277
52 7.77127 7.99161
53 7.66173 7.91198
54 7.66173 7.82191
55 7.51787 7.73759
56 7.40833 7.68831
57 7.3117 7.59883
58 7.24973 7.52549
59 7.1846 7.41496
60 7.1846 7.32915
61 7.11957 7.2631
62 7.07491 7.26873
63 7.05501 7.24401
64 7.05361 7.20781
65 6.83305 7.18608
66 6.83305 7.20036
67 6.7919 7.08867
68 6.7919 7.01069
69 6.6715 6.96928
70 6.6715 7.02209
71 6.42272 6.93565
72 6.42272 6.9633
73 6.42272 6.66507
74 6.25447 6.5525
75 6.16092 6.44091
76 6.16092 6.36697
77 6.16092 6.32222
78 6.05866 6.27657
79 5.99095 6.24469
80 5.77217 6.17915
81 5.77217 6.10621
82 5.77217 6.03655
83 5.64255 5.96
84 5.64255 5.88507
85 5.52854 5.80487
86 5.50986 5.68806
87 5.49629 5.63766
88 5.47482 5.61501
89 5.47482 5.60783
90 5.45614 5.54585
91 5.38873 5.52235
92 5.29307 5.50339
93 5.22099 5.45363
94 5.19602 5.42429
95 5.17342 5.35252
96 5.02632 5.29481
97 4.95133 5.20707
98 4.93733 5.15598
99 4.92373 5.11315
100 4.87081 5.02346
101 4.78051 5.03587
102 4.72207 4.95474
103 4.72207 4.88331
104 4.61793 4.8657
105 4.54932 4.75619
106 4.45474 4.68041
107 4.45474 4.62149
108 4.40904 4.59253
109 4.40904 4.57484
110 4.40904 4.53924
111 4.34407 4.5063
112 4.34403 4.50164
113 4.32951 4.46299
114 4.32951 4.43938
115 4.31106 4.3949
116 4.18952 4.35886
117 4.18952 4.35781
118 4.17496 4.32498
119 4.17496 4.25061
120 4.12578 4.21802
121 4.12578 4.18956
