1 1.59001 0
2 1.53641 0.886062
3 1.56607 0.632382
4 1.53988 0.512181
5 1.54518 0.45461
6 1.54622 0.404959
7 1.53676 0.365387
8 1.53681 0.340707
9 1.52809 0.316058
10 1.52371 0.295527
11 1.52155 0.279881
12 1.51973 0.266366
13 1.51838 0.254027
14 1.51478 0.243878
15 1.51007 0.234315
16 1.50913 0.225316
17 1.50607 0.217757
18 1.50453 0.210957
19 1.50407 0.205108
20 1.50392 0.199856
21 1.50287 0.194243
22 1.50353 0.189821
23 1.50047 0.184471
24 1.50433 0.18144
25 1.50332 0.177325
26 1.50305 0.173446
27 1.5032 0.170082
28 1.50461 0.167174
29 1.50579 0.164331
30 1.50544 0.161491
31 1.50555 0.15882
32 1.50807 0.156697
33 1.50968 0.154214
34 1.50972 0.151684
35 1.51085 0.149535
36 1.51152 0.147456
37 1.51134 0.145408
38 1.51002 0.143248
39 1.51041 0.141444
40 1.50849 0.13945
41 1.50894 0.137826
42 1.50864 0.13593
43 1.50812 0.134429
44 1.50773 0.132728
45 1.50727 0.131335
46 1.50667 0.129921
47 1.50642 0.128502
48 1.50644 0.127053
49 1.50661 0.125743
50 1.50615 0.124353
51 1.5061 0.123082
52 1.50636 0.121929
53 1.50617 0.120708
54 1.50557 0.119399
55 1.50484 0.118139
56 1.50625 0.117162
57 1.50602 0.116141
58 1.50667 0.115195
59 1.50768 0.114249
60 1.509 0.113511
61 1.50843 0.112471
62 1.50935 0.111607
63 1.50959 0.110757
64 1.50911 0.109784
65 1.50873 0.108877
66 1.50798 0.107973
67 1.50748 0.107121
68 1.50783 0.106351
69 1.50718 0.105517
70 1.5071 0.104774
71 1.50688 0.103948
72 1.50587 0.103121
73 1.50585 0.102356
74 1.50503 0.101566
75 1.50451 0.100807
76 1.50342 0.100075
77 1.50321 0.099463
78 1.50334 0.0988502
79 1.5033 0.0982431
80 1.50365 0.0976726
81 1.5035 0.0969882
82 1.50412 0.09645
83 1.50368 0.0958306
84 1.50349 0.0951968
85 1.50391 0.0946651
86 1.50407 0.0941027
87 1.50416 0.0935321
88 1.50332 0.0929571
89 1.5038 0.0924787
90 1.50406 0.0919712
91 1.50369 0.0914687
92 1.50412 0.0909803
93 1.50468 0.0904942
94 1.50416 0.0899663
95 1.50392 0.0894736
96 1.50338 0.0889769
97 1.50377 0.0885399
98 1.50357 0.0880708
99 1.50379 0.087588
100 1.50356 0.0871219
