#    r:        g(r):       error:
     2.55214    0.881431  0.00178066
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 6.94725e-06  6.4319e-06
    0.910562  0.00136248 0.000109104
    0.936212   0.0237316 0.000696311
    0.961861    0.167415  0.00211901
    0.987511    0.561393  0.00311094
     1.01316     1.19602  0.00554322
     1.03881     1.85995  0.00588352
     1.06446     2.33426  0.00432124
     1.09011     2.55371  0.00729112
     1.11576     2.54431  0.00446783
     1.14141     2.40659  0.00396251
     1.16706     2.20542  0.00359922
     1.19271     1.98453  0.00431443
     1.21836     1.75988  0.00419628
     1.24401      1.5668  0.00518315
     1.26966     1.39475  0.00262485
     1.29531     1.24962  0.00257805
     1.32096     1.12658  0.00288613
     1.34661     1.02663  0.00294946
     1.37226     0.94243  0.00269885
     1.39791    0.870504  0.00233215
     1.42355    0.813322  0.00220025
      1.4492    0.769513  0.00173764
     1.47485    0.734756  0.00117712
      1.5005     0.70747  0.00259462
     1.52615    0.685921  0.00211296
      1.5518    0.677053  0.00235638
     1.57745    0.666969  0.00156597
      1.6031    0.668793  0.00254639
     1.62875    0.676685  0.00286862
      1.6544      0.6843  0.00279386
     1.68005    0.700643  0.00404426
      1.7057    0.723083  0.00301888
     1.73135    0.744852  0.00377395
       1.757    0.776989  0.00199833
     1.78265    0.811563  0.00226329
      1.8083    0.850477  0.00226313
     1.83395    0.892697    0.001178
      1.8596    0.933049  0.00261584
     1.88525    0.980217 0.000917638
      1.9109     1.01566  0.00226273
     1.93655     1.06051  0.00194548
      1.9622     1.10112  0.00168523
     1.98785     1.13718  0.00162214
      2.0135      1.1662  0.00146013
     2.03915     1.19384  0.00335763
      2.0648     1.20829  0.00229256
     2.09045     1.22198  0.00272134
      2.1161     1.22334  0.00277327
     2.14174     1.21622  0.00304273
     2.16739     1.19756  0.00268967
     2.19304     1.17733  0.00136773
     2.21869     1.15071 0.000766722
     2.24434      1.1237  0.00175121
     2.26999     1.09147  0.00111311
     2.29564      1.0659  0.00208449
     2.32129     1.03521  0.00210965
     2.34694     1.00907  0.00295136
     2.37259    0.982882  0.00305219
     2.39824    0.960776  0.00289627
     2.42389    0.941983  0.00280696
     2.44954    0.926809  0.00234958
     2.47519    0.913568  0.00202808
     2.50084    0.905836  0.00175236
     2.52649    0.891401  0.00140895
     2.55214    0.880864  0.00161406
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 6.07884e-06 5.68623e-06
    0.910562   0.0013068 0.000108749
    0.936212   0.0238074 0.000613382
    0.961861      0.1661  0.00222483
    0.987511     0.56032  0.00290117
     1.01316     1.19526  0.00490251
     1.03881     1.85613  0.00626581
     1.06446     2.33255  0.00410574
     1.09011     2.55135  0.00675288
     1.11576     2.54592  0.00418834
     1.14141     2.40501  0.00376817
     1.16706     2.20571  0.00316133
     1.19271      1.9856  0.00390456
     1.21836     1.76171  0.00404903
     1.24401     1.56746  0.00457753
     1.26966     1.39625  0.00269379
     1.29531     1.24997  0.00227875
     1.32096     1.12894  0.00335508
     1.34661     1.02828  0.00300829
     1.37226     0.94328  0.00249177
     1.39791    0.872776  0.00294624
     1.42355    0.816032  0.00318267
      1.4492    0.771369  0.00230759
     1.47485    0.734867  0.00103516
      1.5005    0.707643  0.00227607
     1.52615    0.685453  0.00189982
      1.5518    0.677895   0.0022071
     1.57745    0.666716  0.00139042
      1.6031     0.66759  0.00249597
     1.62875    0.675781  0.00264886
      1.6544    0.683522   0.0025506
     1.68005    0.699118  0.00381563
      1.7057    0.722622  0.00267651
     1.73135    0.743144  0.00366806
       1.757    0.774829  0.00267268
     1.78265    0.810033  0.00244362
      1.8083    0.849397  0.00222292
     1.83395    0.890935  0.00194403
      1.8596    0.932503  0.00234507
     1.88525     0.97892  0.00145474
      1.9109      1.0152   0.0020264
     1.93655     1.05924  0.00207665
      1.9622     1.10014  0.00173338
     1.98785     1.13626  0.00165865
      2.0135     1.16661  0.00133457
     2.03915     1.19381  0.00293807
      2.0648     1.20863  0.00203183
     2.09045     1.22067  0.00267739
      2.1161     1.22291  0.00245957
     2.14174     1.21597  0.00267292
     2.16739     1.19869  0.00257915
     2.19304     1.17885  0.00185721
     2.21869     1.15244  0.00175056
     2.24434      1.1246  0.00174992
     2.26999     1.09417  0.00269881
     2.29564     1.06739  0.00229424
     2.32129      1.0377  0.00296986
     2.34694     1.01146  0.00341708
     2.37259    0.984648  0.00314015
     2.39824    0.961668   0.0026681
     2.42389    0.942817  0.00257705
     2.44954     0.92725  0.00209696
     2.47519    0.913808  0.00178865
     2.50084    0.906267   0.0015855
     2.52649    0.891515  0.00123739
     2.55214    0.881582   0.0015636
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 5.40341e-06 5.09439e-06
    0.910562  0.00128387 9.90529e-05
    0.936212   0.0236306 0.000570149
    0.961861    0.165447  0.00207145
    0.987511     0.56021   0.0025809
     1.01316     1.19376  0.00458075
     1.03881     1.85529  0.00562563
     1.06446      2.3293  0.00476261
     1.09011     2.54824  0.00667678
     1.11576     2.54576  0.00372591
     1.14141     2.40764  0.00416646
     1.16706     2.20787  0.00347278
     1.19271     1.98851   0.0044251
     1.21836     1.76247  0.00366926
     1.24401      1.5674  0.00406933
     1.26966     1.39547  0.00250662
     1.29531     1.25035  0.00205774
     1.32096     1.12992  0.00312297
     1.34661     1.02788  0.00270108
     1.37226    0.943798  0.00226814
     1.39791    0.873905  0.00282703
     1.42355    0.816563  0.00287301
      1.4492    0.770651  0.00216011
     1.47485    0.734394  0.00102233
      1.5005    0.706956   0.0021243
     1.52615    0.685398  0.00168953
      1.5518    0.677534  0.00199117
     1.57745    0.667187   0.0013134
      1.6031    0.667684  0.00222041
     1.62875    0.675987  0.00236255
      1.6544    0.684236  0.00236503
     1.68005    0.699599  0.00342186
      1.7057    0.722941  0.00239815
     1.73135    0.744281  0.00343204
       1.757    0.775353  0.00242668
     1.78265     0.81018  0.00217654
      1.8083    0.849903  0.00203273
     1.83395     0.89053  0.00176979
      1.8596    0.933611  0.00233172
     1.88525    0.978056  0.00152851
      1.9109     1.01497  0.00181399
     1.93655      1.0581  0.00213798
      1.9622     1.09892  0.00192419
     1.98785     1.13439   0.0022968
      2.0135     1.16457   0.0022613
     2.03915     1.19193  0.00315338
      2.0648     1.20758  0.00206124
     2.09045     1.22012  0.00243497
      2.1161     1.22224  0.00227659
     2.14174     1.21563  0.00239729
     2.16739     1.19929  0.00236169
     2.19304     1.17912   0.0016703
     2.21869     1.15277   0.0015876
     2.24434     1.12592   0.0019932
     2.26999     1.09529  0.00262139
     2.29564     1.06784  0.00208408
     2.32129      1.0386  0.00277494
     2.34694     1.01173  0.00304783
     2.37259    0.985114  0.00282558
     2.39824    0.963112  0.00273451
     2.42389    0.942788  0.00229087
     2.44954    0.927493  0.00187791
     2.47519    0.914859  0.00187359
     2.50084    0.906503  0.00142677
     2.52649    0.891543  0.00110023
     2.55214    0.881829  0.00140938
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
