#    r:        g(r):       error:
     2.21869     1.27277  0.00362447
     2.24434     1.24224  0.00313653
     2.26999     1.20237   0.0031732
     2.29564     1.15749  0.00292352
     2.32129     1.10838  0.00322169
     2.34694     1.05862  0.00351439
     2.37259     1.00968  0.00328149
     2.39824    0.963235  0.00314738
     2.42389    0.917263  0.00279497
     2.44954     0.88326  0.00244157
     2.47519    0.849995  0.00242667
     2.50084    0.825364  0.00256669
     2.52649    0.804411  0.00237688
     2.55214    0.795299   0.0020947
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000509399 8.44168e-05
    0.987511     0.01346 0.000577251
     1.01316    0.144357  0.00178637
     1.03881    0.647587  0.00408138
     1.06446     1.57811  0.00783744
     1.09011     2.57859  0.00881409
     1.11576     3.20314  0.00971887
     1.14141     3.36964  0.00778208
     1.16706     3.15021  0.00754428
     1.19271     2.78348  0.00718595
     1.21836     2.37746   0.0080763
     1.24401     1.98817  0.00703226
     1.26966     1.66512  0.00683684
     1.29531     1.39795   0.0073389
     1.32096     1.18766  0.00599603
     1.34661     1.02139  0.00520336
     1.37226    0.895943  0.00475188
     1.39791    0.793979  0.00414107
     1.42355    0.721859  0.00385614
      1.4492    0.657617  0.00383753
     1.47485    0.613588  0.00374328
      1.5005    0.573549  0.00299413
     1.52615    0.546551  0.00334743
      1.5518     0.52762  0.00297572
     1.57745    0.516931  0.00306168
      1.6031    0.521526  0.00348412
     1.62875    0.527567  0.00357474
      1.6544    0.542519   0.0033586
     1.68005     0.56322  0.00326957
      1.7057    0.590492  0.00317909
     1.73135    0.627709  0.00350462
       1.757    0.671787  0.00278089
     1.78265    0.717764  0.00306744
      1.8083    0.774253  0.00341669
     1.83395    0.842601  0.00378673
      1.8596    0.916219  0.00388338
     1.88525    0.988615  0.00458833
      1.9109      1.0554  0.00430529
     1.93655     1.11631  0.00439814
      1.9622     1.16366  0.00397026
     1.98785     1.19957   0.0039155
      2.0135     1.22961  0.00370437
     2.03915      1.2474  0.00352371
      2.0648     1.26701  0.00339365
     2.09045     1.27578  0.00337497
      2.1161     1.28753  0.00364447
     2.14174     1.29326  0.00413034
     2.16739     1.29546  0.00349452
     2.19304     1.29156  0.00328983
     2.21869     1.27245  0.00360719
     2.24434     1.24222  0.00310932
     2.26999     1.20254  0.00315043
     2.29564     1.15751  0.00289819
     2.32129     1.10819   0.0031996
     2.34694     1.05842  0.00348941
     2.37259     1.00962  0.00325352
     2.39824    0.963211   0.0031201
     2.42389     0.91758  0.00278854
     2.44954    0.883241  0.00242041
     2.47519    0.849614  0.00243541
     2.50084    0.825449  0.00254577
     2.52649    0.804433  0.00235631
     2.55214    0.795181   0.0020798
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000505007 8.38032e-05
    0.987511   0.0134818 0.000572686
     1.01316    0.144366  0.00177099
     1.03881    0.648217  0.00409451
     1.06446     1.57812  0.00776989
     1.09011     2.57972  0.00880966
     1.11576     3.20316  0.00963511
     1.14141     3.37024  0.00773879
     1.16706     3.15064   0.0074913
     1.19271      2.7832  0.00712983
     1.21836     2.37705  0.00801702
     1.24401     1.98831  0.00697296
     1.26966     1.66506  0.00677814
     1.29531     1.39775  0.00727831
     1.32096     1.18749  0.00594686
     1.34661     1.02171  0.00516809
     1.37226    0.895773  0.00471397
     1.39791    0.793919   0.0041058
     1.42355    0.721677  0.00382721
      1.4492    0.656949  0.00386218
     1.47485    0.613235  0.00372763
      1.5005    0.573069  0.00300649
     1.52615    0.546295  0.00332836
      1.5518    0.527096  0.00299602
     1.57745     0.51687   0.0030359
      1.6031    0.521445  0.00345504
     1.62875     0.52732  0.00355244
      1.6544     0.54231  0.00333617
     1.68005    0.562993  0.00324919
      1.7057    0.589926  0.00320166
     1.73135    0.627348  0.00349298
       1.757    0.671882  0.00275853
     1.78265    0.718393  0.00310469
      1.8083     0.77462   0.0034069
     1.83395    0.843542  0.00386928
      1.8596    0.916915  0.00391175
     1.88525    0.989247  0.00459206
      1.9109     1.05593  0.00430038
     1.93655     1.11711  0.00443279
      1.9622     1.16431   0.0039886
     1.98785     1.19958  0.00388176
      2.0135     1.22946  0.00367549
     2.03915     1.24736  0.00349353
      2.0648     1.26666  0.00338188
     2.09045     1.27529  0.00338116
      2.1161     1.28695  0.00365857
     2.14174     1.29318  0.00409561
     2.16739     1.29548  0.00346445
     2.19304     1.29204  0.00329673
     2.21869     1.27242  0.00357627
     2.24434     1.24174  0.00311852
     2.26999     1.20201  0.00316776
     2.29564     1.15759   0.0028743
     2.32129     1.10785  0.00318977
     2.34694     1.05826  0.00346287
     2.37259     1.00957  0.00322586
     2.39824    0.963682  0.00312863
     2.42389    0.917005  0.00282313
     2.44954    0.882771   0.0024447
     2.47519    0.848999  0.00249088
     2.50084    0.825244  0.00253211
     2.52649    0.804463   0.0023362
     2.55214    0.795156  0.00206203
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000500691  8.3198e-05
    0.987511   0.0134701 0.000567912
     1.01316    0.144381  0.00175592
     1.03881    0.648475  0.00406763
     1.06446     1.57868  0.00772389
     1.09011     2.57977  0.00873451
     1.11576     3.20343  0.00955638
     1.14141     3.37048  0.00767618
     1.16706     3.15118  0.00744699
     1.19271     2.78172  0.00721996
     1.21836     2.37645  0.00797089
     1.24401     1.98769  0.00694062
     1.26966     1.66498  0.00672072
     1.29531     1.39783   0.0072165
     1.32096     1.18836  0.00596019
     1.34661     1.02236  0.00516521
     1.37226    0.895752  0.00467372
     1.39791    0.793598  0.00408326
     1.42355    0.721124  0.00383423
      1.4492    0.657032  0.00383006
     1.47485    0.613003    0.003703
      1.5005    0.572689  0.00300478
     1.52615    0.546213  0.00330091
      1.5518      0.5271  0.00297041
     1.57745    0.517326  0.00304406
      1.6031    0.521733  0.00343754
     1.62875    0.527824  0.00355763
      1.6544    0.542353  0.00330794
     1.68005    0.562942  0.00322183
      1.7057    0.589906  0.00317437
     1.73135    0.627395  0.00346344
       1.757    0.671401  0.00277662
     1.78265    0.718337  0.00307865
      1.8083    0.774647  0.00337789
     1.83395    0.843543  0.00383621
      1.8596    0.916691  0.00388474
     1.88525    0.988951  0.00456233
      1.9109     1.05566  0.00427242
     1.93655     1.11687  0.00440144
      1.9622     1.16495  0.00400667
     1.98785     1.19985  0.00385834
      2.0135     1.22973  0.00365377
     2.03915     1.24751  0.00346678
      2.0648     1.26655  0.00335478
     2.09045     1.27555  0.00336252
      2.1161     1.28736  0.00365003
     2.14174     1.29319  0.00406063
     2.16739     1.29589  0.00345955
     2.19304     1.29247  0.00329596
     2.21869     1.27257   0.0035489
     2.24434     1.24158  0.00309625
     2.26999     1.20154   0.0031755
     2.29564      1.1574   0.0028556
     2.32129     1.10752  0.00317952
     2.34694     1.05816  0.00343479
     2.37259     1.00947  0.00319982
     2.39824    0.963575  0.00310374
     2.42389    0.916919   0.0028003
     2.44954    0.882588  0.00243069
     2.47519    0.848994  0.00246959
     2.50084    0.825105  0.00251425
     2.52649    0.804422   0.0023166
     2.55214    0.795189  0.00204467
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000496448 8.26011e-05
    0.987511   0.0134914   0.0005635
     1.01316    0.144495  0.00174468
     1.03881    0.649036   0.0040717
     1.06446     1.57936  0.00768784
     1.09011     2.57932  0.00867199
     1.11576     3.20213   0.0095629
     1.14141      3.3703  0.00761332
     1.16706     3.15198  0.00742662
     1.19271     2.78348  0.00737047
     1.21836     2.37754  0.00797737
     1.24401     1.98776  0.00688211
     1.26966     1.66398  0.00673697
     1.29531     1.39704  0.00719767
     1.32096     1.18847  0.00591062
     1.34661     1.02276  0.00513656
     1.37226     0.89608   0.0046456
     1.39791    0.793581  0.00404869
     1.42355    0.720768  0.00381824
      1.4492    0.656299  0.00386715
     1.47485    0.612554  0.00369873
      1.5005    0.572727  0.00297956
     1.52615    0.546301  0.00327409
      1.5518    0.526723  0.00296918
     1.57745    0.517256  0.00301907
      1.6031    0.521704  0.00340854
     1.62875    0.527869  0.00352778
      1.6544    0.542215  0.00328279
     1.68005    0.562942  0.00319452
      1.7057    0.590164  0.00315794
     1.73135    0.627222  0.00343837
       1.757    0.671288  0.00275536
     1.78265    0.718701  0.00307401
      1.8083    0.775139  0.00338484
     1.83395    0.843488  0.00380411
      1.8596    0.916918  0.00385846
     1.88525    0.989165   0.0045287
      1.9109     1.05616  0.00426582
     1.93655      1.1168   0.0043647
      1.9622     1.16524  0.00398294
     1.98785     1.20043  0.00386934
      2.0135     1.22968  0.00362311
     2.03915     1.24712  0.00345922
      2.0648     1.26612  0.00335368
     2.09045     1.27503  0.00337493
      2.1161     1.28699  0.00363778
     2.14174     1.29274  0.00405082
     2.16739     1.29573    0.003434
     2.19304     1.29238  0.00326922
     2.21869     1.27225  0.00353335
     2.24434     1.24181  0.00307898
     2.26999     1.20198  0.00317803
     2.29564     1.15757   0.0028362
     2.32129     1.10787  0.00317207
     2.34694     1.05825   0.0034069
     2.37259     1.00945  0.00317278
     2.39824     0.96389  0.00309346
     2.42389     0.91735  0.00280958
     2.44954    0.882936  0.00243498
     2.47519     0.84922  0.00245899
     2.50084    0.825042  0.00249374
     2.52649    0.804164  0.00231125
     2.55214    0.794596  0.00211162
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000499161 8.19515e-05
    0.987511   0.0134824 0.000558837
     1.01316    0.144488  0.00173003
     1.03881    0.648733  0.00404874
     1.06446     1.57963  0.00762822
     1.09011      2.5794  0.00859945
     1.11576      3.2014  0.00950998
     1.14141     3.36895  0.00766781
     1.16706      3.1527  0.00739856
     1.19271     2.78481  0.00742815
     1.21836     2.37754  0.00791033
     1.24401      1.9875  0.00682914
     1.26966     1.66362   0.0066902
     1.29531     1.39755  0.00715496
     1.32096     1.18754  0.00593321
     1.34661     1.02307  0.00510288
     1.37226    0.896705  0.00464848
     1.39791    0.794082  0.00404546
     1.42355    0.721107  0.00380119
      1.4492    0.656992   0.0038962
     1.47485    0.612717  0.00367126
      1.5005    0.572645  0.00295565
     1.52615    0.545849  0.00327752
      1.5518    0.526494  0.00295299
     1.57745    0.517263  0.00299371
      1.6031    0.521481  0.00338718
     1.62875    0.527804  0.00349874
      1.6544    0.542002   0.0032621
     1.68005    0.562475  0.00320163
      1.7057     0.58998  0.00313676
     1.73135    0.627684  0.00344028
       1.757    0.671037  0.00274365
     1.78265    0.718691   0.0030482
      1.8083    0.775529  0.00337873
     1.83395    0.843944  0.00379944
      1.8596    0.916847  0.00382669
     1.88525    0.989057  0.00449192
      1.9109     1.05613  0.00423006
     1.93655     1.11631  0.00435536
      1.9622      1.1651  0.00395188
     1.98785     1.20002  0.00385864
      2.0135     1.22918  0.00362684
     2.03915     1.24716   0.0034304
      2.0648     1.26617  0.00332583
     2.09045     1.27491  0.00334858
      2.1161     1.28706  0.00360797
     2.14174      1.2927  0.00401697
     2.16739     1.29553   0.0034112
     2.19304     1.29249  0.00324341
     2.21869     1.27256  0.00351744
     2.24434     1.24236  0.00310174
     2.26999      1.2025  0.00319418
     2.29564     1.15797  0.00284051
     2.32129     1.10819  0.00316083
     2.34694     1.05857  0.00339369
     2.37259      1.0099  0.00317812
     2.39824    0.963792  0.00306902
     2.42389    0.917279  0.00278688
     2.44954     0.88338  0.00245457
     2.47519    0.849199  0.00243842
     2.50084    0.824876  0.00247833
     2.52649    0.804162  0.00229183
     2.55214    0.794482  0.00209691
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000505926 8.15472e-05
    0.987511   0.0135253 0.000555823
     1.01316    0.144473  0.00171568
     1.03881    0.648368  0.00403141
     1.06446     1.57904  0.00758761
     1.09011     2.57901  0.00853655
     1.11576     3.20073  0.00945466
     1.14141     3.36999  0.00767485
     1.16706     3.15308  0.00734675
     1.19271     2.78528  0.00738112
     1.21836     2.37823  0.00787447
     1.24401      1.9879  0.00678418
     1.26966     1.66234  0.00675492
     1.29531     1.39731  0.00709933
     1.32096     1.18739  0.00588569
     1.34661      1.0228  0.00506755
     1.37226    0.896668  0.00460989
     1.39791    0.793819   0.0040203
     1.42355    0.721193  0.00377047
      1.4492    0.657474  0.00389341
     1.47485    0.613172   0.0036687
      1.5005    0.572867  0.00293933
     1.52615    0.546115  0.00326094
      1.5518    0.526657  0.00293287
     1.57745    0.517312  0.00296917
      1.6031    0.521379  0.00336049
     1.62875    0.527596  0.00347577
      1.6544    0.541876  0.00323737
     1.68005    0.562596  0.00317722
      1.7057    0.590179  0.00311692
     1.73135    0.627695  0.00341162
       1.757    0.670812  0.00272998
     1.78265    0.718483  0.00302992
      1.8083    0.775294  0.00335873
     1.83395    0.843931   0.0037678
      1.8596    0.916706  0.00379741
     1.88525    0.988783  0.00446282
      1.9109     1.05618  0.00419505
     1.93655     1.11646  0.00432169
      1.9622     1.16471  0.00393859
     1.98785     1.19969  0.00384049
      2.0135      1.2289  0.00360731
     2.03915     1.24679  0.00342226
      2.0648     1.26641  0.00330692
     2.09045     1.27459  0.00333626
      2.1161     1.28691  0.00358122
     2.14174     1.29286  0.00398668
     2.16739     1.29586  0.00339836
     2.19304     1.29303  0.00326124
     2.21869     1.27341  0.00358925
     2.24434     1.24269  0.00309306
     2.26999     1.20279  0.00318034
     2.29564     1.15797  0.00281684
     2.32129     1.10825  0.00313514
     2.34694     1.05861  0.00336562
     2.37259     1.01008  0.00315711
     2.39824    0.963941  0.00304706
     2.42389     0.91733  0.00276413
     2.44954    0.883182  0.00244206
     2.47519    0.849066  0.00242172
     2.50084    0.824987  0.00246019
     2.52649    0.804242   0.0022741
     2.55214    0.794543  0.00208032
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000501744 8.09804e-05
    0.987511   0.0134944 0.000552091
     1.01316    0.144512  0.00170196
     1.03881    0.648802  0.00402136
     1.06446     1.57987  0.00756997
     1.09011     2.57987  0.00850917
     1.11576         3.2  0.00940439
     1.14141      3.3694  0.00763417
     1.16706     3.15341   0.0072935
     1.19271     2.78633  0.00739414
     1.21836     2.37875  0.00782636
     1.24401     1.98816  0.00673298
     1.26966      1.6615  0.00675166
     1.29531     1.39652  0.00708411
     1.32096     1.18687  0.00585964
     1.34661     1.02319  0.00504126
     1.37226    0.896603  0.00457226
     1.39791    0.793873  0.00398744
     1.42355    0.721033  0.00374267
      1.4492    0.657593  0.00386307
     1.47485    0.613123  0.00363871
      1.5005    0.572688  0.00292048
     1.52615    0.546295  0.00323895
      1.5518     0.52678  0.00291122
     1.57745    0.517151  0.00294899
      1.6031    0.521519   0.0033356
     1.62875    0.527424   0.0034513
      1.6544    0.541413  0.00324362
     1.68005    0.562635  0.00315121
      1.7057    0.590012   0.0030956
     1.73135    0.627269   0.0034099
       1.757    0.671103  0.00272287
     1.78265    0.718425  0.00300544
      1.8083    0.775378  0.00333203
     1.83395    0.844196  0.00374592
      1.8596    0.916715  0.00376603
     1.88525    0.988952  0.00442914
      1.9109     1.05624  0.00416075
     1.93655     1.11681  0.00429974
      1.9622     1.16477  0.00390663
     1.98785     1.19977  0.00380961
      2.0135     1.22889  0.00357752
     2.03915     1.24682  0.00339419
      2.0648     1.26607  0.00329683
     2.09045     1.27451  0.00330954
      2.1161     1.28671  0.00355699
     2.14174     1.29294  0.00395441
     2.16739     1.29643  0.00341862
     2.19304     1.29319  0.00323816
     2.21869     1.27346  0.00355998
     2.24434     1.24303  0.00308653
     2.26999     1.20268  0.00315592
     2.29564     1.15764  0.00281232
     2.32129     1.10783  0.00313707
     2.34694     1.05868  0.00333844
     2.37259     1.01017  0.00313226
     2.39824    0.964207  0.00303348
     2.42389    0.917335  0.00274129
     2.44954    0.882927  0.00243521
     2.47519    0.848846  0.00241169
     2.50084    0.825036  0.00244034
     2.52649    0.804278   0.0022556
     2.55214    0.794837  0.00208369
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000497632  8.0421e-05
    0.987511   0.0135339  0.00054898
     1.01316    0.144507  0.00168802
     1.03881    0.648575  0.00399481
     1.06446     1.57923  0.00753517
     1.09011     2.58062  0.00847268
     1.11576     3.20077  0.00935825
     1.14141     3.37003  0.00759733
     1.16706     3.15337  0.00723386
     1.19271     2.78611  0.00733684
     1.21836     2.37873  0.00776222
     1.24401      1.9871  0.00676079
     1.26966     1.66123  0.00670176
     1.29531     1.39635  0.00702827
     1.32096     1.18669  0.00581453
     1.34661     1.02294  0.00500652
     1.37226    0.896619  0.00453481
     1.39791    0.794325  0.00398027
     1.42355    0.721176  0.00371473
      1.4492     0.65758  0.00383143
     1.47485    0.612858   0.0036185
      1.5005    0.572209  0.00293556
     1.52615    0.546306  0.00321242
      1.5518    0.526733  0.00288775
     1.57745    0.516773  0.00294899
      1.6031    0.521473  0.00330858
     1.62875    0.527569  0.00342606
      1.6544    0.541584  0.00322158
     1.68005    0.562883  0.00313512
      1.7057    0.590218  0.00307707
     1.73135    0.627598  0.00339782
       1.757    0.671467  0.00272474
     1.78265    0.718777  0.00300134
      1.8083    0.775653  0.00331606
     1.83395    0.844052  0.00371796
      1.8596    0.916789   0.0037359
     1.88525    0.989007  0.00439317
      1.9109     1.05638  0.00412927
     1.93655     1.11673  0.00426523
      1.9622     1.16483  0.00387504
     1.98785     1.19962  0.00378166
      2.0135     1.22887  0.00354823
     2.03915     1.24677  0.00336684
      2.0648      1.2663  0.00327788
     2.09045     1.27492  0.00330801
      2.1161     1.28676  0.00352825
     2.14174     1.29339  0.00394741
     2.16739     1.29619  0.00339927
     2.19304     1.29278  0.00323756
     2.21869     1.27313  0.00354669
     2.24434     1.24279  0.00307094
     2.26999      1.2024  0.00314245
     2.29564     1.15706  0.00284956
     2.32129     1.10711  0.00319439
     2.34694      1.0582  0.00334485
     2.37259     1.00989  0.00311955
     2.39824    0.964259  0.00300906
     2.42389    0.917589  0.00273052
     2.44954    0.883343  0.00245059
     2.47519     0.84887  0.00239204
     2.50084    0.825131   0.0024222
     2.52649    0.804324  0.00223757
     2.55214    0.795082  0.00208099
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000493586 7.98689e-05
    0.987511   0.0135034 0.000545364
     1.01316    0.144447  0.00167536
     1.03881    0.649033  0.00398843
     1.06446     1.57996  0.00750907
     1.09011     2.58099  0.00841186
     1.11576     3.20066  0.00928273
     1.14141     3.36973   0.0075414
     1.16706     3.15326  0.00717575
     1.19271     2.78586   0.0072815
     1.21836     2.37836  0.00770828
     1.24401     1.98742  0.00671372
     1.26966     1.66147  0.00665141
     1.29531     1.39593  0.00698361
     1.32096      1.1864  0.00577469
     1.34661     1.02256  0.00497968
     1.37226    0.896365  0.00450505
     1.39791    0.793773  0.00398597
     1.42355    0.720316  0.00378294
      1.4492    0.657223  0.00381692
     1.47485     0.61238  0.00362053
      1.5005     0.57231  0.00291342
     1.52615     0.54641  0.00318796
      1.5518    0.526974  0.00287427
     1.57745    0.517297  0.00297123
      1.6031    0.521986  0.00332117
     1.62875    0.528066  0.00343406
      1.6544    0.542301  0.00327408
     1.68005     0.56327  0.00313345
      1.7057    0.590366   0.0030556
     1.73135    0.627912  0.00338465
       1.757     0.67141  0.00270317
     1.78265    0.718693  0.00297811
      1.8083    0.775631  0.00328918
     1.83395    0.843752  0.00369981
      1.8596    0.916739  0.00370586
     1.88525    0.989064  0.00435782
      1.9109     1.05653  0.00409838
     1.93655     1.11694  0.00423575
      1.9622     1.16493  0.00384473
     1.98785     1.19962  0.00375092
      2.0135     1.22882  0.00351975
     2.03915     1.24739  0.00339727
      2.0648     1.26655  0.00326064
     2.09045     1.27481  0.00328299
      2.1161     1.28673  0.00349969
     2.14174     1.29336  0.00391542
     2.16739      1.2956  0.00342265
     2.19304     1.29234  0.00324081
     2.21869     1.27273  0.00354032
     2.24434     1.24218  0.00310587
     2.26999      1.2023  0.00311834
     2.29564     1.15691  0.00282993
     2.32129      1.1069  0.00317507
     2.34694     1.05814   0.0033183
     2.37259     1.00983  0.00309467
     2.39824    0.963969  0.00299856
     2.42389    0.917582  0.00270833
     2.44954     0.88336  0.00243072
     2.47519    0.849005  0.00237641
     2.50084    0.825208  0.00240371
     2.52649    0.804752  0.00225993
     2.55214    0.795153  0.00206528
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000489605 7.93239e-05
    0.987511   0.0134746 0.000541724
     1.01316    0.144489  0.00166237
     1.03881    0.648829  0.00396147
     1.06446      1.5803  0.00745642
     1.09011     2.58126  0.00834812
     1.11576     3.20077  0.00920843
     1.14141      3.3692  0.00749943
     1.16706     3.15141  0.00735333
     1.19271     2.78496  0.00727752
     1.21836     2.37912  0.00768371
     1.24401     1.98825  0.00670962
     1.26966     1.66214  0.00663158
     1.29531      1.3958  0.00692837
     1.32096     1.18645  0.00572833
     1.34661     1.02287  0.00494916
     1.37226    0.896119  0.00447542
     1.39791    0.793919  0.00395649
     1.42355    0.720477  0.00375586
      1.4492    0.657458  0.00379338
