0 7.35318 8.57007
1 7.25441 8.15613
2 6.52134 7.72027
3 6.31373 7.28331
4 6.04797 6.92677
5 5.63778 6.5793
6 5.2584 6.15737
7 5.2584 5.83631
8 5.19412 5.59731
9 5.19338 5.55696
10 4.77001 5.46804
11 4.77001 5.27889
12 4.59767 5.07348
13 4.2495 4.88228
14 4.00946 4.54522
15 3.98939 4.41267
16 3.95927 4.13218
17 3.94113 4.08753
18 3.70202 4.0229
19 3.70202 4.03598
20 3.70202 3.97757
21 3.61145 3.85239
22 3.53701 3.71938
23 3.46183 3.68295
24 3.46183 3.62539
25 3.04606 3.59103
26 2.94652 3.40168
27 2.94652 3.25293
28 2.94652 3.13863
29 2.68456 3.06762
30 2.68456 2.98445
31 2.68456 2.8478
32 2.64139 2.76774
33 2.6186 2.69046
34 2.6186 2.67333
35 2.6186 2.64617
36 2.53632 2.62648
37 2.53632 2.60675
38 2.53632 2.57509
39 2.53406 2.55404
40 2.4954 2.54921
41 2.46216 2.54946
42 2.46216 2.51574
43 2.24416 2.50088
44 2.24416 2.49117
45 2.24416 2.41681
46 2.24416 2.38835
47 2.16126 2.26175
48 2.15402 2.26419
49 2.10999 2.20342
50 2.07113 2.18908
51 2.07113 2.14293
52 2.07113 2.12196
53 2.07113 2.10229
54 1.92548 2.07468
55 1.92548 2.05352
56 1.81332 2.0312
57 1.58875 1.95985
58 1.58875 1.80806
59 1.54984 1.71795
60 1.54984 1.60871
61 1.47972 1.61592
62 1.47972 1.57272
63 1.47972 1.54264
64 1.40237 1.52148
65 1.40237 1.48699
66 1.40237 1.46372
67 1.40237 1.5041
68 1.39963 1.47053
69 1.39205 1.41217
70 1.28287 1.39721
71 1.28287 1.37691
72 1.27734 1.38259
73 1.27734 1.34205
74 1.27734 1.3181
75 1.27734 1.30228
76 1.27734 1.27937
77 1.27734 1.28984
78 1.26962 1.27729
79 1.26962 1.27657
80 1.26962 1.27502
81 1.21565 1.27132
82 1.21565 1.2596
83 1.21565 1.23937
84 1.21565 1.23074
85 1.21565 1.22426
86 1.21565 1.22322
87 1.21565 1.23805
88 1.18034 1.24625
89 1.18034 1.25835
90 1.18034 1.20553
91 1.18034 1.1926
92 1.18034 1.18599
93 1.18034 1.19626
94 1.18034 1.18034
95 1.18034 1.18197
96 1.18034 1.18034
97 1.18034 1.18034
98 1.18034 1.18034
99 1.18034 1.18137
100 1.1253 1.18534
101 1.1253 1.17276
102 1.1253 1.17479
103 1.1253 1.18651
104 1.1253 1.14031
105 1.1253 1.1342
106 1.1253 1.12627
107 1.1253 1.1272
108 1.09349 1.12466
109 1.09349 1.12357
110 1.09349 1.11973
111 1.09349 1.11146
112 1.09349 1.10841
113 1.09349 1.13845
114 1.09349 1.11289
115 1.07563 1.09687
116 1.07563 1.10667
117 1.07563 1.13475
118 1.07563 1.09793
119 0.999903 1.07955
120 0.999903 1.07858
121 0.999903 1.13533
122 0.999903 1.0568
123 0.970102 0.999307
124 0.970102 1.00552
125 0.970102 0.99115
126 0.970102 0.980014
127 0.970102 0.982978
128 0.970102 0.970102
129 0.970102 0.983411
130 0.970102 0.980057
131 0.970102 0.992234
132 0.970102 0.970102
133 0.970102 0.970102
134 0.970102 0.970102
135 0.970102 0.970102
136 0.970102 0.970102
137 0.970102 0.970102
138 0.970102 0.970102
139 0.970102 0.979172
140 0.970102 0.970102
141 0.970102 0.970102
142 0.970102 0.970102
143 0.969667 0.970094
144 0.969667 0.970059
145 0.969667 0.96998
146 0.969667 0.969937
147 0.969667 0.969858
148 0.969667 0.969806
149 0.969667 0.977121
150 0.969667 0.969693
151 0.969667 0.969693
152 0.969667 0.987417
153 0.969667 0.979933
154 0.969667 0.986622
155 0.969667 0.978971
156 0.969667 0.969667
157 0.969667 0.969667
158 0.969667 0.970877
159 0.969667 0.969667
160 0.969667 0.969667
161 0.969667 0.994424
162 0.969667 0.972803
163 0.969667 0.970478
164 0.969667 0.976132
165 0.969667 0.969667
166 0.969667 0.969667
167 0.969667 0.969667
168 0.969667 0.969667
169 0.969667 0.970698
170 0.969667 0.969667
171 0.969667 0.969667
172 0.969667 0.969667
173 0.969667 0.973841
174 0.969667 0.972211
175 0.969667 0.970831
176 0.969667 0.969667
177 0.969667 0.970072
178 0.969667 0.969667
179 0.969667 0.971292
180 0.969667 0.96983
181 0.969667 0.988188
182 0.969667 0.995529
183 0.969667 0.970072
184 0.969667 0.986591
185 0.969667 0.969667
