# VELOCITY:     AVE_POFV:        ERROR:
     3.65339   0.0270468   0.0663305   0.0122895
     3.88909   0.0393623   0.0710957   0.0166229
     4.12479   0.0454513   0.0456162   0.0048354
     4.36049   0.0484761   0.0293214  0.00711731
     4.59619   0.0198383   0.0243991  0.00526228
      4.8319  0.00200347   0.0103788  0.00326656
      5.0676  0.00137493  0.00161849 0.000761265
      5.3033  0.00298556 0.000781746 0.000518081
       5.539  0.00369267 0.000809244 0.000647655
     5.77471  0.00493011  0.00112744 0.000859076
     6.01041           0 0.000133565 0.000119464
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851   0.0109798  0.00700887  0.00173824
    0.353553   0.0478083   0.0583429  0.00990872
    0.589256    0.250375    0.175628   0.0319377
    0.824958    0.364671    0.287897   0.0380483
     1.06066    0.431669    0.331934   0.0380593
     1.29636    0.558575    0.415219   0.0514739
     1.53206    0.571558    0.416663   0.0443677
     1.76777    0.311264    0.392251   0.0172305
     2.00347    0.288342    0.413762    0.025625
     2.23917    0.289246    0.367293   0.0378119
     2.47487    0.241752    0.317802    0.057261
     2.71058    0.193944    0.263057    0.038501
     2.94628    0.129813    0.229924   0.0247867
     3.18198    0.141441    0.177729   0.0187069
     3.41768    0.175146     0.13911   0.0135832
     3.65339    0.103355   0.0725014   0.0116882
     3.88909   0.0450977   0.0667627   0.0144061
     4.12479   0.0690608   0.0495237  0.00538147
     4.36049   0.0100173    0.026104  0.00661845
     4.59619   0.0063836   0.0213965  0.00517138
      4.8319  0.00214096  0.00900579  0.00299681
      5.0676           0  0.00134874 0.000680503
      5.3033           0 0.000651455 0.000447817
       5.539           0  0.00067437 0.000553578
     5.77471           0 0.000939535 0.000736161
     6.01041           0 0.000111304 0.000101606
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851 0.000274986  0.00604689  0.00173582
    0.353553   0.0555275   0.0579407  0.00850135
    0.589256    0.150948    0.172102   0.0275691
    0.824958    0.320202    0.292512   0.0328915
     1.06066    0.396746    0.341193   0.0337297
     1.29636    0.476727    0.424006   0.0448642
     1.53206    0.610862    0.444405   0.0458906
     1.76777    0.455357    0.401266   0.0169642
     2.00347    0.382309    0.409269   0.0223548
     2.23917    0.357403     0.36588   0.0324365
     2.47487    0.218417    0.303604   0.0508105
     2.71058    0.212996    0.255905   0.0336585
     2.94628     0.11789    0.213919   0.0259026
     3.18198    0.142482    0.172694   0.0166984
     3.41768    0.138868    0.139076   0.0116428
     3.65339    0.111782   0.0781129   0.0112854
     3.88909   0.0338429   0.0620598   0.0130932
     4.12479   0.0568828    0.050575  0.00471426
     4.36049  0.00312305    0.022821   0.0064359
     4.59619           0   0.0183399  0.00525894
      4.8319           0  0.00771925  0.00283142
      5.0676           0  0.00115606 0.000609956
      5.3033           0  0.00055839 0.000393395
       5.539           0 0.000578032 0.000482806
     5.77471           0 0.000805316 0.000643114
     6.01041           0 9.54033e-05 8.83263e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00500867  0.00591711  0.00152368
    0.353553   0.0643467   0.0587414   0.0074763
    0.589256    0.162733    0.170931   0.0241478
    0.824958     0.36306    0.301331   0.0299389
     1.06066    0.386689     0.34688   0.0299891
     1.29636    0.557593    0.440704   0.0422496
     1.53206    0.487629    0.449808   0.0404711
     1.76777    0.427309    0.404522   0.0151528
     2.00347    0.400478     0.40817   0.0195874
     2.23917    0.258723    0.352485   0.0310246
     2.47487     0.39488    0.315014   0.0457223
     2.71058    0.251318    0.255332   0.0294561
     2.94628    0.116928    0.201796   0.0253438
     3.18198    0.110171    0.164879    0.016338
     3.41768    0.143661    0.139649   0.0102016
     3.65339   0.0336072   0.0725496    0.011162
     3.88909   0.0456477   0.0600083   0.0116162
     4.12479   0.0101548   0.0455225  0.00627314
     4.36049    0.022706   0.0228066  0.00563143
     4.59619           0   0.0160474  0.00507671
      4.8319           0  0.00675434  0.00263678
      5.0676           0  0.00101156 0.000550564
      5.3033           0 0.000488591 0.000350358
       5.539           0 0.000505778 0.000427827
     5.77471           0 0.000704652 0.000570549
     6.01041           0 8.34779e-05 7.80864e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00642289  0.00597331  0.00135542
    0.353553   0.0541919   0.0582359  0.00666266
    0.589256     0.19799    0.173937   0.0216511
    0.824958    0.321537    0.303576   0.0266964
     1.06066    0.452097    0.358571   0.0288458
     1.29636    0.483111    0.445416    0.037817
     1.53206    0.441804    0.448919   0.0359841
     1.76777     0.48372    0.413321   0.0158193
     2.00347    0.482483    0.416427   0.0190721
     2.23917    0.272374    0.343584   0.0288261
     2.47487    0.305922    0.314003   0.0406532
     2.71058    0.228513    0.252352   0.0263335
     2.94628    0.186971    0.200148   0.0225813
     3.18198    0.128379    0.160823   0.0150175
     3.41768   0.0668412    0.131559   0.0118491
     3.65339   0.0429175   0.0692572   0.0103961
     3.88909   0.0484761    0.058727   0.0103959
     4.12479   0.0195829   0.0426403  0.00620299
     4.36049   0.0143975   0.0218723  0.00508264
     4.59619  0.00491046     0.01481  0.00466101
      4.8319           0  0.00600386  0.00244828
      5.0676           0  0.00089916 0.000500731
      5.3033           0 0.000434303 0.000315607
       5.539           0  0.00044958 0.000383964
     5.77471           0 0.000626357 0.000512499
     6.01041           0 7.42026e-05 6.99588e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851 9.82093e-05   0.0053858  0.00134118
    0.353553   0.0265361   0.0550659  0.00670825
    0.589256    0.227492    0.179293   0.0201374
    0.824958    0.257033    0.298922   0.0244291
     1.06066     0.48315    0.371029   0.0285248
     1.29636    0.520823    0.452957    0.034779
     1.53206     0.43326    0.447353   0.0324197
     1.76777    0.494268    0.421416   0.0161764
     2.00347    0.479104    0.422695   0.0181656
     2.23917     0.33562    0.342788   0.0259545
     2.47487    0.290601    0.311663   0.0366551
     2.71058   0.0921596    0.236333    0.028154
     2.94628    0.215726    0.201706   0.0203768
     3.18198    0.220028    0.166744   0.0146364
     3.41768    0.048535    0.123257   0.0132575
     3.65339   0.0257112   0.0649026   0.0102279
     3.88909   0.0186598   0.0547202    0.010099
     4.12479    0.015026   0.0398789   0.0061668
     4.36049    0.049576   0.0246427  0.00527564
     4.59619  0.00923167   0.0142521  0.00422815
      4.8319           0  0.00540347  0.00227588
      5.0676           0 0.000809244  0.00045866
      5.3033           0 0.000390873 0.000287019
       5.539           0 0.000404622  0.00034819
     5.77471           0 0.000563721  0.00046506
     6.01041           0 6.67823e-05 6.33553e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00365339   0.0052283  0.00122846
    0.353553   0.0991914   0.0590773  0.00719855
    0.589256    0.181569      0.1795   0.0183078
    0.824958    0.485036    0.315841   0.0274491
     1.06066    0.385707    0.372363   0.0259629
     1.29636     0.50344    0.457546   0.0319186
     1.53206     0.41299    0.444229   0.0296226
     1.76777    0.286791    0.409177   0.0187731
     2.00347    0.414679    0.421966   0.0165288
     2.23917    0.356048    0.343993    0.023623
     2.47487    0.305156    0.311072   0.0333276
     2.71058    0.182276    0.231419   0.0260199
     2.94628     0.23256    0.204511   0.0187164
     3.18198    0.215864    0.171209   0.0139704
     3.41768    0.115023    0.122508   0.0120734
     3.65339   0.0159099   0.0604487   0.0102219
     3.88909  0.00367303   0.0500796   0.0101915
     4.12479   0.0159492   0.0377034  0.00597758
